"ticker","source","title","tags","description","url","image_url","published_at","created_at","updated_at"
"BARI11","Suno Notícias","ARCT11, BARI11: 11 fundos imobiliários que pagam dividendos hoje (21)","Fundos Imobiliários (FIIs), AFHI11, ARCT11, BARI11, dividendos, Fundos Imobiliários (FIIs), OUFF11, OULG11, OURE11, RZAK11","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso de ARCT11, BARI11 e RZAK11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/fiis-dividendos-hoje-211222-fundos-imobiliarios-arct11-bari11-rzak11/","https://files.sunoresearch.com.br/n/uploads/2021/05/8651c14c-city-863692_1280.jpg","2022-12-21 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BARI11","Suno Notícias","ARCT11, BARI11: 9 FIIs vão pagar dividendos hoje (23); confira","ARCT11, ARCT11, Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do ARCT11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/arct11-dividendos-agenda-hoje/","https://files.sunoresearch.com.br/n/uploads/2022/11/fiis-arct11-dividendos.jpg","2022-11-23 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BARI11","Suno Notícias","BARI11, RZAK11 e mais 8 FIIs pagam dividendos hoje; veja lista","BARI11, BARI11, dividendos, Fundos Imobiliários (FIIs), RZAK11","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do BARI11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/agenda-dividendos-bari11-rzak11-agosto-cpf/","https://files.sunoresearch.com.br/n/uploads/2023/06/fiis-lajes.jpg","2023-08-21 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BARI11","Suno Notícias","BARI11; RZAK11: Veja quais fundos imobiliários pagam rendimentos hoje","Fundos Imobiliários (FIIs), BARI11, dividendos, Fundos Imobiliários (FIIs), RZAK11","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do BARI11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/agenda-dividendos-fundos-imobiliarios-barl11-rzak11/","https://files.sunoresearch.com.br/n/uploads/2023/05/fundos-imobiliarios-victor-freitas-unsplash.jpg","2023-05-22 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BARI11","Suno Notícias","FII BARI11 anuncia pagamento de R$ 0,90 por cota; veja os detalhes","BARI11, BARI11, Fundos Imobiliários (FIIs)","O FII BARI11 anunciou o pagamento de rendimentos em fevereiro. Clique aqui para saber os detalhes sobre os dividendos do BARI11.","https://www.suno.com.br/noticias/fii-bari11-rendimento-fevereiro-2023/","https://files.sunoresearch.com.br/n/uploads/2021/05/8651c14c-city-863692_1280.jpg","2023-02-01 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BARI11","Suno Notícias","BARI11, RZAK11: Fundos imobiliários distribuirão rendimentos hoje","Fundos Imobiliários (FIIs), AFHI11, BARI11, Fundos Imobiliários (FIIs), OUFF11, OURE11, RZAK11","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do BARI11. Clique aqui para ver os rendimentos do BARI11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-bari11-marco-cpf/","https://files.sunoresearch.com.br/n/uploads/2023/07/fundos-investimentos-fii.jpg","2024-03-21 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BARI11","Suno Notícias","Fundo imobiliário BARI11 vai distribuir R$ 1,10 por cota em fevereiro; Veja os detalhes","Fundos Imobiliários (FIIs), BARI11, Fundos Imobiliários (FIIs)","Veja os detalhes do pagamento de rendimentos do FII FDO INV IMOB BARIGUI RENDIMENTOS IMOB I FII (BARI11) em março","https://www.suno.com.br/noticias/fii-bari11-rendimento-dividendos-marco-2022/","https://files.sunoresearch.com.br/n/uploads/2021/07/c22ab583-architecture-22039_1920.jpg","2022-03-16 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BARI11","Suno Notícias","ARCT11; BARI11: Veja quais FIIs pagam dividendos nesta sexta","Fundos Imobiliários (FIIs), ARCT11, BARI11, dividendos, Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobili√°rios v√£o pagar dividendos, como √© o caso do ARCT11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/arct11-bari11-agenda-dividendos-fiis/","https://files.sunoresearch.com.br/n/uploads/2021/04/77623bd0-buildings-690868_1280.jpg","2023-01-20 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BARI11","Suno Notícias","BARI11; RZAK11: Veja quais fundos pagam rendimentos hoje","Fundos Imobiliários (FIIs), AFHI11, BARI11, BRLA11, Fundos Imobiliários (FIIs), OUFF11, OURE11, RZAK11","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do BARI11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-bari11-rzak11-abril-cpf/","https://files.sunoresearch.com.br/n/uploads/2021/04/dbfc32e7-architecture-1869211_1280.jpg","2024-04-19 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"BARI11","Suno Notícias","Fundos imobiliários: 9 FIIs distribuem rendimentos hoje (21); veja","Fundos Imobiliários (FIIs), dividendos, Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do BARI11. Clique aqui para saber os detalhes!","https://www.suno.com.br/noticias/fundos-imobiliario-fiis-bari11-rzak11-agenda-rendimento-21032023/","https://files.sunoresearch.com.br/n/uploads/2021/07/c22ab583-architecture-22039_1920.jpg","2023-03-21 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
