"ticker","revenue_due_0_3m_pct","revenue_due_3_6m_pct","revenue_due_6_9m_pct","revenue_due_9_12m_pct","revenue_due_12_15m_pct","revenue_due_15_18m_pct","revenue_due_18_21m_pct","revenue_due_21_24m_pct","revenue_due_24_27m_pct","revenue_due_27_30m_pct","revenue_due_30_33m_pct","revenue_due_33_36m_pct","revenue_due_over_36m_pct","revenue_due_undetermined_pct","revenue_igpm_pct","revenue_inpc_pct","revenue_ipca_pct","revenue_incc_pct","created_at","updated_at"
"TELM11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2025-07-02 00:00:00","2025-11-22 00:00:00"
"TEPP11","0.0000","0.0985","0.0000","0.0000","0.0000","0.0455","0.0142","0.0224","0.0245","0.2369","0.0049","0.0335","0.5193","0.0000","0.2032","0.0000","0.7967","0.0000","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TGAR11","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","0","0","1.0000","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TJKB11","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","0.0742","0","0.9257","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TMPS11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TOPP11","0.0254","0.0811","0.0000","0.0917","0.0564","0.0183","0.0131","0.0000","0.0247","0.0215","0.0000","0.0491","0.6181","0.0000","0.6256","0.0000","0.3743","0.0000","2024-11-21 00:00:00","2025-11-22 00:00:00"
"TORD11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TRBL11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0399","0.1550","0.0000","0.0000","0.0000","0.0000","0.8018","0.0031","0.5161","0","0.4838","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TRNT11","0.0000","0.0000","0.0222","0.0414","0.0909","0.0522","0.0301","0.0307","0.0000","0.0742","0.0294","0.1054","0.5231","0.0000","0.2100","0.0000","0.7900","0.0000","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TRXB11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TRXF11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TRXY11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025-07-02 00:00:00","2025-11-22 00:00:00"
"TSER11","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","0","0","1.0000","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TSNC11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-22 00:00:00"
"TVRI11","0","0","0","0","0","0","0","0","1.0000","0","0","0","0","0","0","0","1.0000","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"URHF11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025-07-02 00:00:00","2025-11-22 00:00:00"
"URPR11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VCJR11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VCRI11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VCRR11","1.0000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VERE11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025-07-02 00:00:00","2025-11-22 00:00:00"
"VGHF11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VGII11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025-07-02 00:00:00","2025-11-22 00:00:00"
"VGIP11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VGIR11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VGRI11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VILG11","0.0028","0.0172","0.0181","0.0127","0.0313","0.0211","0.0062","0.0623","0.1307","0.0757","0.0710","0.0423","0.5080","0","0.2000","0.0000","0.8000","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VINO11","0.1366","0.0000","0.0000","0.0000","0.0000","0.0078","0.0000","0.0000","0.0100","0.0719","0.0198","0.0243","0.7291","0.0000","0.1366","0.0000","0.8633","0.0000","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VISC11","0.0402","0.0244","0.0222","0.0407","0.0231","0.0285","0.0289","0.0370","0.0301","0.0289","0.0243","0.0662","0.3966","0.2084","0.6049","0.0080","0.0187","0.0000","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VIUR11","0.0048","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0086","0.0000","0.0000","0.0000","0.0000","0.9864","0","0.0178","0.0000","0.9735","0.0000","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VJFD11","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","0","0","1.0000","0","2025-07-02 00:00:00","2025-11-22 00:00:00"
"VOTS11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VPPR11","0","0","0","0","0.1308","0","0","0.0435","0","0","0","0","0.0649","0.7608","0","0","0.6876","0.3124","2025-07-02 00:00:00","2025-11-22 00:00:00"
"VPSI11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025-07-02 00:00:00","2025-11-22 00:00:00"
"VRTA11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VRTM11","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","0","0","1.0000","0","2024-05-29 00:00:00","2025-11-22 00:00:00"
"VSHO11","0.0002","0.0062","0.0630","0.0675","0.0306","0.0247","0.0416","0.0125","0.0316","0.0643","0.0469","0.0024","0.5619","0.0458","0.2644","0","0.0835","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VSLH11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VTLT11","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","0","0","1.0000","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VTPL11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","1.0000","0.0000","2025-07-02 00:00:00","2025-11-22 00:00:00"
"VVCO11","0.0000","0.0000","0.0000","0.0000","0.1549","0.0364","0.0000","0.0000","0.0000","0.0000","0.0000","0.1356","0.6729","0.0000","0.1549","0.0000","0.8450","0.0000","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VVCR11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VVMR11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VVPR11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","1.0000","0.0000","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VVRI11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.1786","0.0000","0.0000","0.0000","0.8213","0.0000","0.1786","0.0000","0.8213","0.0000","2024-05-22 00:00:00","2025-11-22 00:00:00"
"VXXV11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"WHGR11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"WPLZ11","0.0244","0.0095","0.0189","0.0207","0.0000","0.0589","0.0747","0.0221","0.0092","0.0742","0.0147","0.0356","0.4744","0.1620","0.8594","0.0000","0.0918","0.0000","2024-05-22 00:00:00","2025-11-22 00:00:00"
"WSEC11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"WTSP11","0.0378","0.0160","0.0566","0.0462","0.0923","0.0467","0.0128","0.0762","0.0066","0.0341","0.0102","0.0282","0.3351","0.2005","0","0","0","0","2024-06-10 00:00:00","2025-11-22 00:00:00"
"XPCI11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"XPCM11","0","0","0","0","0","0","0","0","1.0000","0","0","0","0","0","0","0","1.0000","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"XPIN11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"XPLG11","0.0900","0","0","0.1700","0","0","0.0600","0","0","0.1200","0","0","0.5600","0","0.0900","0","0.9100","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"XPML11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2024-05-22 00:00:00","2025-11-22 00:00:00"
"XPSF11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"YEES11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025-07-02 00:00:00","2025-11-22 00:00:00"
"YUFI11","0","0","0","0","0","0","0","0","0","0","0","0","1.0000","0","1.0000","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"ZAGH11","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","1.0000","0.0000","2024-06-10 00:00:00","2025-11-22 00:00:00"
"ZAVC11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-06-10 00:00:00","2025-11-22 00:00:00"
"ZAVI11","0.0000","0.0000","0.0081","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.1685","0.0072","0.0393","0.7744","0.0022","0.0415","0","0.9584","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
"ZIFI11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2024-05-22 00:00:00","2025-11-22 00:00:00"
