"ticker","dy_monthly_pct","dy_pct","sum_anual_dy_amt","last_dividend_amt","last_payment_date","market_cap_value","enterprise_value","price_book_ratio","equity_per_share","revenue_per_share","dividend_payout_pct","growth_rate","cap_rate","leverage_ratio","equity_value","variation_month_ratio","variation_year_ratio","equity_month_ratio","dividend_reserve_amt","admin_fee_due_amt","perf_fee_due_amt","total_cash_amt","expected_revenue_amt","liabilities_total_amt","created_at","updated_at"
"BBIG11","1.15","14.37","1.00","0.08","2025-11-17 00:00:00","687899698.00","1459095370.21","0.6950","9.982","0.762","0.00","1.648","0.000","0.8272","989395336.00","-0.0084","-0.0168","-0.0164","34610.00","502433.30","0.00","47264649.40","75544287.50","818460321.61","2024-05-29 00:00:00","2025-11-22 00:00:00"
"BBFO11","1.12","13.61","8.52","0.70","2025-11-14 00:00:00","250724218.00","250296806.60","0.8400","74.534","0.016","0.00","-1.900","0.000","0.0112","298428428.00","-0.0052","0.1326","-0.0146","6929.00","135185.01","0.00","1500924.87","63553.92","3355736.47","2024-05-22 00:00:00","2025-11-22 00:00:00"
"BBFI11","101.12","0.00","0.00","634.23","2024-08-01 00:00:00","81533400.00","60144733.89","0.0000","0.000","2.148","0.00","-20.969","0.000","0.0000","0.00","-0.0063","-0.0845","-0.0027","5847.00","57163.66","0.00","26245105.31","279205.01","6829839.20","2024-06-10 00:00:00","2025-11-22 00:00:00"
"BARI11","0.96","12.58","9.96","0.76","2025-09-03 00:00:00","367027927.00","346703234.35","1.0090","78.481","1.738","0.00","-14.950","0.000","0.0115","363696267.00","-0.1049","-0.0511","-0.1135","31765.00","448187.61","0","24521142.24","0.00","4196449.59","2024-05-22 00:00:00","2025-11-22 00:00:00"
"AZPL11","1.04","13.16","1.01","0.08","2025-11-14 00:00:00","322385478.00","313154860.44","0.9140","8.411","0.081","0.00","102.214","0.000","0.0100","352632003.00","0.0106","-0.0416","0.0018","1.00","358000.36","0.00","12337781.42","3404288.63","3526389.86","2025-07-02 00:00:00","2025-11-22 00:00:00"
"AURB11","0.49","1.93","1.57","0.40","2025-11-21 00:00:00","87948180.00","170154546.27","1.0370","78.087","5.594","0.00","28.239","0.000","1.0965","84785597.00","0.0020","0.0356","-0.0017","20.00","32350.39","0.00","10758062.86","6074344.25","92964429.13","2025-07-02 00:00:00","2025-11-22 00:00:00"
"ATSA11","0.30","4.98","2.52","0.15","2025-11-14 00:00:00","88625246.00","85227645.44","0.6600","76.708","0.401","0.00","0.279","0.000","0.0026","134327235.00","0.0025","0.0275","0.0006","298.00","38207.53","0","3747711.77","702486.04","350111.21","2024-05-22 00:00:00","2025-11-22 00:00:00"
"ASRF11",NULL,NULL,"0.00","0.00",NULL,"43896000.00","36919638.48","1.1310","9705.656","30.579","0.00","40.052","0.000","0.0029","38822624.00","-0.0016","-0.0251","-0.0007","70.00","85462.97","0.00","7088902.97","122314.83","112541.45","2024-05-22 00:00:00","2025-11-22 00:00:00"
"ARXD11","1.20","15.17","1.14","0.09","2025-11-14 00:00:00","67583775.00","64956483.45","0.8220","9.128","0.001","0.00","28.558","0.000","0.0111","82249920.00","0.0041","0.0543","-0.0057","1771.00","73413.72","0","3359848.37","8541.96","912779.82","2024-05-22 00:00:00","2025-11-22 00:00:00"
"ARRI11","1.37","16.49","1.08","0.09","2025-11-07 00:00:00","135761673.00","137693074.78","0.7730","8.473","0.231","0.00","4.020","0.000","0.0288","175613929.00","0.0081","0.0938","-0.0025","23650.00","0.00","393708.62","4374792.55","4788027.64","5062575.33","2024-05-22 00:00:00","2025-11-22 00:00:00"
"AROA11","1.00","7.90","0.08","0.01","2025-11-07 00:00:00","201000000.00","204115510.95","1.2560","0.796","0.003","0.00","-3.692","0.000","0.0168","159917971.00","0.0068","0.0328","-0.0010","4952.00","25211.24","0.00","3595704.06","685297.15","2691215.01","2024-05-22 00:00:00","2025-11-22 00:00:00"
"APXR11",NULL,NULL,"0.00","0.00",NULL,"10956700.00","11138556.43","1.2760","78.367","0.665","0.00","-2.059","0.000","0.0229","8586450.00","-0.0003","-0.0144","-0.0003","152.00","34026.06","0.00","15169.64","72830.56","197026.07","2025-07-02 00:00:00","2025-11-22 00:00:00"
"APXM11","0.50","5.41","4.00","0.37","2025-11-27 00:00:00","209271634.00","201370681.09","0.5990","123.426","0.000","0.00","60.880","0.000","0.0000","349190139.00","0.0043","0.0912","0.0011","603.00","116396.72","0.00","3213088.57","-507462.37","-1349476.34","2024-05-22 00:00:00","2025-11-22 00:00:00"
"APTO11","1.07","14.00","1.18","0.09","2025-11-21 00:00:00","38742707.00","47644482.12","0.8580","9.792","0.173","0.00","-1.262","0.000","0.2788","45162256.00","0.0112","0.0971","0.0020","8087.00","61950.95","0","3688511.53","797278.82","12590286.65","2024-05-22 00:00:00","2025-11-22 00:00:00"
"ANCR11","0.61","1.08","3.59","2.02","2025-02-25 00:00:00","8913462336.00","9203618966.97","0.0000","0.000","1.994","0.00","5.866","0.000","0.0000","0.00","0.0000","0.3099","0.0000","227.00","79765.88","0.00","47303399.96","53322355.40","348154046.93","2025-07-02 00:00:00","2025-11-22 00:00:00"
"ALZR11","0.75","9.84","1.05","0.08","2025-11-25 00:00:00","1299690238.00","1588377461.20","0.9960","10.676","0.675","0.00","0.964","0.000","0.3223","1305279166.00","0.0061","-0.7820","-0.0018","170603.00","1010398.57","0.00","128325396.03","82551322.65","420680607.23","2024-05-22 00:00:00","2025-11-22 00:00:00"
"ALZC11","1.32","97.03","7.36","0.10","2025-11-25 00:00:00","151980743.00","144054365.97","0.8030","9.438","0.003","0.00","176.353","0.000","0.0012","189237471.00","0.0041","-0.8210","-0.0044","9479.00","205007.26","0.00","4342221.09","56015.87","225387.06","2024-06-10 00:00:00","2025-11-22 00:00:00"
"ALMI11","0.52","8.02","47.31","3.04","2025-11-07 00:00:00","65594430.00","62161381.24","0.2800","2105.804","69.937","0.00","-3.120","0.000","0.0237","234116981.00","0.0017","0.0222","-0.0003","1925.00","108323.70","0.00","10092566.49","7775400.65","5542188.73","2024-05-22 00:00:00","2025-11-22 00:00:00"
"AJFI11","0.64","9.74","0.76","0.05","2025-11-24 00:00:00","246682628.00","251393293.44","0.6420","12.149","0.002","0.00","-0.855","0.000","0.0225","384210693.00","0.0040","0.0442","-0.0008","12540.00","213426.01","0.00","2966523.24","71330.12","8625967.68","2024-05-22 00:00:00","2025-11-22 00:00:00"
"AIEC11","0.64","9.30","4.97","0.34","2025-11-10 00:00:00","257992055.00","230084202.72","0.6610","80.883","0.958","0.00","-6.688","0.000","0.0049","390257875.00","-0.0180","0.0857","-0.0222","14822.00","155966.10","0","28801306.84","4621896.33","1906701.56","2024-05-22 00:00:00","2025-11-22 00:00:00"
"AFHI11","1.06","12.54","11.90","1.01","2025-11-24 00:00:00","432282592.00","375185845.19","1.0080","94.125","0.017","0.00","-1.534","0.000","0.0009","428799120.00","0.0000","0.0413","0.0000","37813.00","352829.16","0.00","57748062.74","77284.66","377978.93","2024-05-22 00:00:00","2025-11-22 00:00:00"
"ABCP11","0.87","9.95","7.40","0.65","2025-11-07 00:00:00","350402792.00","347258941.53","0.6960","106.945","1.410","0.00","0.009","0.000","0.0075","503612185.00","0.0052","0.0601","-0.0007","14296.00","103235.59","0.00","7899789.73","6639308.60","3767032.26","2024-05-22 00:00:00","2025-11-22 00:00:00"
"FLRP11","0.74","410.08","83.00","0.15","2025-11-14 00:00:00","146935599.00","147764510.52","0.9770","20.712","0.195","0.00","-8.771","0.000","0.0132","150359707.00","0.0052","-0.9300","-0.0016","1734.00","78549.24","0","1379510.41","1416865.20","1990631.93","2024-05-22 00:00:00","2025-11-22 00:00:00"
"MANA11","1.26","14.74","1.29","0.11","2025-11-24 00:00:00","328441225.00","324312543.32","0.9440","9.268","0.001","0.00","0.405","0.000","0.0177","347871660.00","0.0158","0.1574","0.0040","1.00","30127.22","0.00","9523284.62","43005.76","6145325.94","2024-05-22 00:00:00","2025-11-22 00:00:00"
"MAXR11","0.30","15.52","9.90","0.19","2025-11-14 00:00:00","71805532.00","69451829.00","0.6220","102.545","6.049","0.00","-20.129","0.000","0.0058","115430795.00","-0.0003","0.0011","-0.0021","4122.00","75620.00","0.00","3023847.19","6809638.62","670144.19","2024-05-22 00:00:00","2025-11-22 00:00:00"
"MCCI11","1.15","13.61","11.80","1.00","2025-11-19 00:00:00","1470094880.00","1430323551.58","0.9280","93.356","0.013","0.00","-0.184","0.000","0.0008","1583325856.00","0.0063","0.1229","-0.0025","111023.00","1263965.06","0.00","40241863.56","218237.48","1318536.14","2024-05-22 00:00:00","2025-11-22 00:00:00"
"MCEM11","1.03","5.32","3.45","0.67","2025-11-14 00:00:00","187456136.00","183962245.56","1.7940","36.163","0.005","0.00","35.842","0.000","0.0131","104500880.00","0.1774","0.6943","0.1579","200.00","131087.04","0.00","6284.98","14100.24","1367123.54","2024-05-29 00:00:00","2025-11-22 00:00:00"
"MCLO11","0.79","8.84","0.90","0.08","2025-11-12 00:00:00","454910743.00","636154861.66","0.2650","38.401","0.488","0.00","0.000","0.000","0.1217","1714340780.00","0.0052","0.8201","-0.0008","207.00","170752.42","103107196.52","18909452.27","21789726.66","208635713.93","2025-07-02 00:00:00","2025-11-22 00:00:00"
"MCRE11","1.28","15.00","1.29","0.11","2025-11-25 00:00:00","959750721.00","975399870.74","0.8460","10.161","0.160","0.00","5.221","0.000","0.0223","1133916111.00","0.0138","0.1015","-0.0018","84253.00","1058469.27","12074713.11","12963318.76","17829440.94","25264501.50","2025-01-23 00:00:00","2025-11-22 00:00:00"
"MFII11","1.40","17.41","13.26","1.07","2025-11-14 00:00:00","454215251.00","453081750.10","0.7340","103.762","0.868","0.00","9.766","0.000","0.0121","618668337.00","0.0125","0.0738","0.0022","32641.00","802987.99","326797.41","4571824.56","5174690.07","7492751.66","2024-05-22 00:00:00","2025-11-22 00:00:00"
"MGCR11","1.06","0.00","0.00","0.10","2023-08-18 00:00:00","126115147.00","125322049.07","1.0670","8.807","0.023","0.00","1.885","0.011","0.0130","118155565.00","8.7922","0.0000","8.7820","4360.00","86467.52","0.00","2329132.04","308323.86","1536034.11","2024-05-22 00:00:00","2025-11-22 00:00:00"
"MGHT11","0.78","0.00","0.00","0.13","2024-07-17 00:00:00","21979606.00","22263598.55","0.7030","23.800","4.756","0.00","-54.715","0.000","0.0828","31268518.00","-0.3017","-1.4498","-0.0265","4019.00","56486.68","0.00","2293006.14","6248023.48","2590136.69","2024-05-22 00:00:00","2025-11-22 00:00:00"
"MMPD11","1.06","13.25","14.66","1.17","2025-11-27 00:00:00","58678273.00","56738892.18","0.9860","112.174","0.013","0.00","-1.426","0.000","0.0018","59508153.00","0.0029","0.1266","-0.0057","102.00","77375.89","0.00","2043979.39","6695.61","104598.57","2025-07-02 00:00:00","2025-11-22 00:00:00"
"MMVE11",NULL,NULL,"0.00","0.00",NULL,"74093292.00","73660724.53","0.9810","149.863","0.062","0.00","106.361","0.000","0.0016","75536550.00","-0.0032","0.9920","-0.0032","135.00","12638.72","0.00","552258.41","31146.21","119690.94","2024-05-22 00:00:00","2025-11-22 00:00:00"
"MXRF11","1.04","12.23","1.17","0.10","2025-11-07 00:00:00","4185203092.00","4176354691.25","1.0070","9.499","0.069","0.00","-2.415","0.000","0.0113","4154120032.00","0.0017","0.1372","-0.0089","1331737.00","3161001.29","0.00","47228885.78","30234066.84","47126991.03","2024-05-22 00:00:00","2025-11-22 00:00:00"
"NAUI11","16.34","0.00","0.00","179.76","2025-03-14 00:00:00","56908500.00","65948088.69","0.0000","0.000","100.000","0.00","-60.428","0.000","0.0000","0.00","-0.0034","-0.0303","-0.0034","111.00","32994.24","0.00","1137606.61","9012856.66","10177195.30","2025-07-02 00:00:00","2025-11-22 00:00:00"
"NAVT11","1.07","14.11","9.88","0.75","2025-11-21 00:00:00","42884231.00","44424349.24","0.8190","85.547","0.011","0.00","0.674","0.000","0.1094","52378812.00","0.0286","0.2509","0.0157","2505.00","48855.71","0.00","4167716.36","6444.54","5732325.60","2024-05-22 00:00:00","2025-11-22 00:00:00"
"NCRI11","1.16","14.45","1.24","0.10","2025-11-14 00:00:00","33969991.00","28839061.22","0.8630","9.967","0.001","0.00","-0.242","0.000","0.0015","39369320.00","0.0032","0.0194","0.0032","1208.00","53592.10","0","4282750.35","2860.65","60319.57","2024-05-22 00:00:00","2025-11-22 00:00:00"
"NEWL11","0.88","10.61","11.40","0.95","2025-11-14 00:00:00","302815442.00","420919304.31","0.8300","129.561","1.197","0.00","-0.829","0.000","0.4866","365027569.00","0.0077","0.6301","0.0004","9852.00","253215.25","0.00","58420610.82","3373309.95","177623264.13","2024-05-22 00:00:00","2025-11-22 00:00:00"
"ONEF11","0.02","0.00","0.00","0.03","2024-02-23 00:00:00","182227330.00","180986180.20","1.5420","129.699","0.027","0.00","-9.261","0.163","0.2514","118155565.00","-0.0902","0.0000","-0.2275","2602.00","41804.39","0","30950900.49","25000.00","29709750.69","2024-05-22 00:00:00","2025-11-08 00:00:00"
"NEWU11","0.25","1.46","1.46","0.25","2025-11-14 00:00:00","74200000.00","72758335.95","1.1900","84.014","21.828","0.00","16.643","0.000","0.0085","62338346.00","0.0033","0.0969","0.0003","1085.00","102652.86","0.00","1972701.98","16196643.24","531037.93","2024-05-22 00:00:00","2025-11-22 00:00:00"
"NSLU11","0.77","8.88","19.00","1.64","2025-11-07 00:00:00","276776137.00","270091813.59","1.0180","210.298","1.749","0.00","2.231","0.000","0.0012","271974851.00","0.0086","0.0886","0.0004","5245.00","81762.90","0.00","9574442.68","2262245.31","316480.27","2024-05-22 00:00:00","2025-11-22 00:00:00"
"NVHO11","0.75","8.66","1.04","0.09","2025-11-10 00:00:00","497104505.00","494982208.31","0.7210","16.623","0.093","0.00","7.715","0.000","0.0105","689752069.00","-0.0054","0.0450","-0.0108","1778.00","62979.43","0.00","7287238.82","3869220.04","7239668.13","2024-05-22 00:00:00","2025-11-22 00:00:00"
"OBAL11","7.48","14.10","154.41","81.96","2025-08-25 00:00:00","154700505.00","174183043.10","0.8420","1301.204","100.000","0.00","21.095","0.000","0.2754","183832807.00","0.0530","1.0796","0.0530","108.00","23711.50","0","31148308.91","15518160.84","50630847.01","2025-07-02 00:00:00","2025-11-22 00:00:00"
"OCRE11","0.75","9.09","7.91","0.65","2025-11-07 00:00:00","36804012.00","35795557.17","1.0010","86.954","0.474","0.00","55.643","0.000","0.0125","36780525.00","0.7763","0.7700","0.7684","466.00","18672.70","0.00","2734592.18","200488.91","461409.35","2024-05-22 00:00:00","2025-11-22 00:00:00"
"OPTM11","0.00","0.00","0.00","0.14","2024-11-14 00:00:00","0.00","14590255.69","0.0000","61.029","100.000","0.00","7.802","0.000","3.4091","4473691.00","0.0421","-0.5190","0.0421","14.00","21603.26","0.00","661113.22","15353201.22","15251368.91","2024-05-22 00:00:00","2025-11-22 00:00:00"
"OUJP11","1.38","16.70","12.72","1.05","2025-11-14 00:00:00","247669042.00","228080259.80","0.7590","100.384","0.240","0.00","2.017","0.000","0.0158","326486265.00","0.0152","0.1365","0.0152","26580.00","238169.24","0.00","25729505.56","779730.57","5165008.36","2024-05-22 00:00:00","2025-11-22 00:00:00"
"OULG11","59.06","3.91","1.03","15.52","2025-11-19 00:00:00","65208144.00","0.00","0.4260","61.670","0.035","0.00","-31.599","0.000","0.0009","153019907.00","-0.1035","-0.3107","-0.1035","3235.00","94642.39","0.00","108893179.44","87602.07","136018.04","2024-05-22 00:00:00","2025-11-22 00:00:00"
"PABY11","1.21","0.00","0.00","0.13","2013-01-14 00:00:00","8145216.00","228770294.53","-0.3440","-31.265","0.000","0.00","25.028","0.003","0.0000","-23711416.00","0.0178","0.1522","0.0187","494.00","0.00","0.00","569584.13","0.00","221194662.66","2024-05-22 00:00:00","2025-11-22 00:00:00"
"PATA11","9.03","20.63","2.10","0.92","2025-11-07 00:00:00","17343451.00","16067766.17","1.0150","10.041","0.001","0.00","0.366","0.000","0.0178","17090510.00","0.0110","0.1202","0.0017","287.00","18000.00","52184.69","1580228.35","1894.19","304543.52","2025-07-02 00:00:00","2025-11-22 00:00:00"
"PATC11","0.12","3.14","1.32","0.05","2025-11-10 00:00:00","146052228.00","145921453.82","1.0200","41.178","0.140","0.00","0.025","0.000","0.0051","143195272.00","0.0008","0.0198","-0.0003","5037.00","226449.72","0","861582.74","485830.28","730808.56","2024-05-22 00:00:00","2025-11-22 00:00:00"
"PATL11","0.94","11.50","6.97","0.57","2025-11-10 00:00:00","302487021.00","300107926.71","0.6280","96.470","1.213","0.00","-1.382","0.000","0.0081","481534117.00","0.0117","0.0618","0.0058","25657.00","56113.94","0.00","7407149.97","6053899.62","3880002.68","2024-05-22 00:00:00","2025-11-22 00:00:00"
"PCIP11","1.10","2.13","1.75","0.90","2025-11-17 00:00:00","1397341613.00","1325476515.17","1.3660","60.113","0.318","0.00","53.022","0.000","0.0154","1022623950.00","0.0085","0.1249","-0.0005","113265.00","1224229.57","0","96467803.75","5408149.31","15756617.92","2025-10-10 00:00:00","2025-11-22 00:00:00"
"PEMA11","3.51","15.91","6.99","1.54","2025-11-14 00:00:00","24232800.00","24187052.56","0.7230","60.731","0.005","0.00","-11.885","0.000","0.0259","33523574.00","0.0016","0.0027","-0.0238","288.00","6488.75","0","914212.03","2860.65","868464.59","2024-05-22 00:00:00","2025-11-22 00:00:00"
"PLAG11","0.98","8.67","4.25","0.48","2025-11-07 00:00:00","247161600.00","247668135.22","0.7360","66.668","0.575","0.00","10.203","0.000","0.0850","336008103.00","0.0086","0.1412","0.0005","15376.00","280006.75","0.00","27854854.99","2899897.37","28562990.21","2025-07-02 00:00:00","2025-11-22 00:00:00"
"PLCR11","1.01","11.00","8.70","0.80","2025-09-05 00:00:00","166835268.00","155751466.35","0.9480","83.405","1.468","0.00","-9.743","0.000","0.0116","175914246.00","-0.0755","0.0085","-0.0843","14034.00","195536.30","0.00","13128326.73","0.00","2044525.08","2024-05-22 00:00:00","2025-11-22 00:00:00"
"PLRI11","1.29","16.02","1.36","0.11","2025-08-07 00:00:00","8111584.00","9149864.08","0.5790","14.692","0.360","0.00","-26.383","0.000","0.0043","14020160.00","0.0033","-0.1676","0.0033","845.00","17346.81","0.00","186481.71","343076.77","60510.79","2024-05-22 00:00:00","2025-11-22 00:00:00"
"PMFO11","0.96","11.49","10.06","0.84","2025-11-14 00:00:00","85440658.00","84154750.31","1.0110","86.640","0.032","0.00","23.495","0.000","0.0002","84552233.00","0.0023","0.1599","-0.0071","1.00","11162.15","0.00","1300378.11","30944.87","14470.42","2024-05-22 00:00:00","2025-11-22 00:00:00"
"PMIS11","1.17","14.48","1.12","0.09","2025-11-14 00:00:00","114281028.00","101426989.64","0.8310","9.292","0.021","0.00","-0.623","0.000","0.0114","137549011.00","0.0118","0.1229","0.0019","6907.00","113411.63","6442.18","15316176.41","317188.18","1573943.05","2024-05-29 00:00:00","2025-11-22 00:00:00"
"PMLL11","0.85","9.96","10.09","0.86","2025-11-14 00:00:00","1416386021.00","1541135132.05","0.8340","121.401","0.910","0.00","10.566","0.000","0.1073","1697439457.00","0.0072","0.1000","0.0002","125954.00","613014.91","0.00","55702563.16","12718924.06","182129525.21","2025-08-17 00:00:00","2025-11-22 00:00:00"
"PNCR11","3.34","19.10","8.93","1.56","2025-10-07 00:00:00","23380000.00","873677.16","0.9860","47.422","0.009","0.00","-26.948","0.000","0.0340","23711020.00","0.0044","-0.0500","-0.0284","112.00","14238.24","0","23311602.32","4280.57","805279.48","2024-05-22 00:00:00","2025-11-22 00:00:00"
"PNDL11",NULL,NULL,"0.00","0.00",NULL,"282094000.00","279841603.25","1.8420","542.780","0.024","0.00","-1.379","0.000","0.0511","153115078.00","-0.0001","-0.0012","-0.0001","55.00","125766.36","0","10082160.22","6651.20","7829763.47","2025-07-02 00:00:00","2025-11-22 00:00:00"
"PNPR11","39.69","0.00","0.00","19.05","2024-11-29 00:00:00","43095168.00","40645688.04","1.3160","36.475","33.775","0.00","-51.646","0.000","0.0129","32747884.00","0.0007","-0.2702","0.0007","17.00","4500.00","0.00","2870390.50","30323621.72","420910.54","2024-05-22 00:00:00","2025-11-22 00:00:00"
"PNRC11","1.09","9.77","5.66","0.63","2025-11-07 00:00:00","23765295.00","19663634.33","1.3830","41.913","0.007","0.00","-57.406","0.000","0.0348","17188668.00","0.0141","-0.0538","-0.0008","104.00","15753.12","0","4700673.57","2831.84","599012.90","2024-05-22 00:00:00","2025-11-22 00:00:00"
"PORD11","1.25","13.85","1.11","0.10","2025-11-07 00:00:00","297524325.00","219503131.17","0.8350","9.558","0.001","0.00","0.008","0.000","0.0122","356340504.00","0.0113","0.0874","0.0009","46915.00","31251.22","303391.13","80878593.01","20431.23","4348749.18","2024-05-22 00:00:00","2025-11-22 00:00:00"
"PQAG11","0.87","10.18","5.62","0.48","2025-11-14 00:00:00","772212409.00","797035039.53","0.9970","55.338","0.001","0.00","-3.717","0.000","0.0344","774283312.00","0.0086","0.0370","0.0001","462.00","135756.63","0","812033.72","16224.26","26614096.25","2024-05-22 00:00:00","2025-11-22 00:00:00"
"PQDP11","0.72","9.78","234.79","17.30","2025-11-19 00:00:00","241346400.00","227915966.06","0.7160","3352.471","81.636","0.00","0.988","0.000","0.0123","337127877.00","-0.0100","0.0432","-0.0147","3267.00","74743.88","0.00","18067310.67","8209424.85","4146138.73","2024-05-22 00:00:00","2025-11-22 00:00:00"
"PRSN11","17.00","16.80","0.17","0.17","2025-01-15 00:00:00","3231248.00","1361123.52","0.0000","0.000","0.740","0.00","-21.119","0.000","0.0000","0.00","-0.0014","-0.1669","-0.0014","941.00","0.00","0.00","3880979.50","2391799.02","2010855.02","2024-06-10 00:00:00","2025-11-22 00:00:00"
"PRSV11","43.88","0.00","0.00","14.10","2020-11-27 00:00:00","8230389.00","8307866.82","0.2550","126.018","0.023","0.00","-4.908","0.000","0.0211","32280747.00","-0.0215","-0.1709","-0.0215","812.00","75855.64","0","610813.98","5784.84","680607.80","2024-05-22 00:00:00","2025-11-22 00:00:00"
"PSEC11","1.14","13.90","8.50","0.70","2025-11-17 00:00:00","1125489952.00","1696938337.41","1.4750","41.480","0.023","0.00","-7.117","0.000","0.7648","763211248.00","0.0052","0.0891","-0.0041","55894.00","526156.58","0","21835246.76","432251.17","583715955.17","2025-10-30 00:00:00","2025-11-22 00:00:00"
"PULV11","1.13","12.87","1.14","0.10","2025-11-14 00:00:00","105842117.00","102906251.73","0.8820","10.003","0.001","0.00","2.526","0.000","0.0117","120034745.00","0.0135","0.1848","0.0040","987.00","175436.76","0.00","4339389.06","6288.06","1403523.79","2024-05-22 00:00:00","2025-11-22 00:00:00"
"PVBI11","0.57","7.56","6.00","0.45","2025-11-07 00:00:00","2152499516.00","2085190271.07","0.7360","107.829","0.452","0.00","2.527","0.000","0.0049","2925418503.00","0.0038","0.0889","-0.0004","162356.00","1578295.51","0.00","53759265.76","12270364.44","14393989.83","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RBDS11","117.50","0.00","0.00","2.35","2021-07-12 00:00:00","253046.00","0.00","0.1220","16.333","9.543","0.00","1.713","0.056","0.0420","2066446.00","0.1678","0.1300","0.1678","819.00","43723.29","0.00","392651.41","1207347.70","86880.62","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RBFF11","1.04","12.50","6.13","0.51","2025-11-14 00:00:00","183936488.00","180043326.24","0.7900","62.114","0.014","0.00","-2.472","0.000","0.0305","232880543.00","0.0360","0.1854","0.0276","26009.00","126406.66","3677738.95","11601021.74","53222.31","7107985.98","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RBHG11","1.29","15.67","9.70","0.80","2025-11-14 00:00:00","134174921.00","134582373.58","0.7130","86.840","0.083","0.00","-1.321","0.000","0.0100","188265268.00","0.0097","0.0905","0.0004","8199.00","132198.33","0","1068526.54","179092.19","1887891.12","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RBHY11","1.37","16.41","12.55","1.05","2025-11-14 00:00:00","144834197.00","141363227.29","0.8420","90.895","0.454","0.00","-2.169","0.000","0.0140","172109491.00","0.0134","0.0879","0.0018","3265.00","143777.91","258045.97","6114032.67","858952.62","2415841.96","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RBIR11","4.26","13.19","12.16","3.93","2025-11-14 00:00:00","140968875.00","139112911.31","0.9460","97.484","30.174","0.00","-5.270","0.000","0.0203","149015711.00","-0.0031","0.0999","-0.0205","1518.00","183335.03","0.00","4390509.18","46124260.12","3023701.49","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RBLG11","1.15","8.75","4.66","0.61","2025-08-08 00:00:00","34090597.00","33532354.63","0.8130","65.516","0.259","0.00","-10.056","0.000","0.0016","41943292.00","0.0061","-0.1164","0.0018","246.00","41485.18","0.00","627292.04","166039.52","69049.67","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RBOP11","1.67","0.00","0.00","3.50","2024-11-14 00:00:00","21341307.00","19325109.51","0.3070","684.304","2.892","0.00","-9.837","0.058","0.0196","69569063.00","-0.0008","-0.0087","-0.0008","2823.00","63777.36","0.00","3580352.13","294033.19","1362859.64","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RBRD11","1.37","15.04","6.04","0.55","2025-11-14 00:00:00","74349208.00","69722423.01","0.6180","64.944","0.604","0.00","1.755","0.000","0.0116","120261505.00","0.0084","0.1049","0","62.00","14482.01","0.00","5413058.01","1118594.00","1397362.02","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RBRF11","1.80","12.21","0.81","0.12","2025-10-16 00:00:00","909771205.00","876652021.88","0.7710","8.629","0.000","0.00","1.398","0.000","0.0009","1180545093.00","0.0000","0.0257","0.0000","113715.00","723578.10","0.00","34192176.51","30469.92","1072993.39","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RBRI11","15.16","35.39","267.50","114.56","2025-11-19 00:00:00","84628829.00","84550419.75","0.7250","1042.566","71.629","0.00","-44.634","0.000","0.0033","116740307.00","-0.0031","0.0730","-0.0013","132.00","173491.89","0.00","460151.14","8020565.26","381741.89","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RBRK11",NULL,NULL,"0.00","0.00",NULL,"174834660.00","201070761.63","0.0000","0.000","0.666","0.00","1.827","0.000","0.0000","0.00","-0.0052","-0.0605","-0.0026","18.00","34786.79","0.00","6268998.77","1108959.40","32505100.40","2025-07-02 00:00:00","2025-11-22 00:00:00"
"RBRL11","0.88","10.60","9.02","0.75","2025-11-14 00:00:00","568866067.00","575056627.28","0.8090","105.092","1.325","0.00","1.451","0.000","0.0618","702752935.00","0.0089","0.0681","0.0018","13133.00","556060.39","0","38148299.79","8861521.74","43402675.07","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RBRP11","0.78","9.90","5.10","0.40","2025-11-14 00:00:00","627228079.00","630738207.81","0.6730","76.578","1.139","0.00","-1.264","0.000","0.0122","932654316.00","0.0094","0.0769","0.0041","60561.00","504469.18","0","9562133.97","13866138.36","11367176.78","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RBRR11","0.83","12.56","10.62","0.70","2025-11-18 00:00:00","1377862246.00","1494459077.04","0.9920","85.238","0.008","0.00","-1.612","0.000","0.1153","1389400148.00","0.0000","0.0294","0.0000","129939.00","1106474.93","0.00","43108040.18","132409.83","160193879.22","2024-05-22 00:00:00","2025-11-22 00:00:00"
"RBRS11","0.82","5.23","2.17","0.34","2025-11-14 00:00:00","31694180.00","49370814.58","0.1900","217.850","4.829","0.00","4.344","0.000","0.1463","166535924.00","0.0017","0.0320","-0.0018","941.00","138639.76","0.00","6381151.14","3691704.41","24371210.72","2024-05-22 00:00:00","2025-11-22 00:00:00"
