"ticker","source","title","tags","description","url","image_url","published_at","created_at","updated_at"
"CPTS11","Suno Notícias","Dividendos hoje: 5 FIIs pagam proventos nesta quarta (19)","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do CPTS11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-cpts11-fevereiro-gss-2/","https://files.sunoresearch.com.br/n/uploads/2024/03/FIIs-IFIX-predios.jpg","2025-02-20 00:00:00","2025-02-20 00:00:00","2025-02-20 00:00:00"
"CPTS11","Suno Notícias","CPTS11, MCCI11: Veja Fundos Imobili√°rios que pagam dividendos hoje","Fundos Imobiliários (FIIs), dividendos, Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobili√°rios v√£o pagar dividendos, como √© o caso do CPTS11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/cpts11-mcci11-dividendos-fiis-hoje-abril/","https://files.sunoresearch.com.br/n/uploads/2021/07/c22ab583-architecture-22039_1920.jpg","2023-04-20 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"CPTS11","Suno Notícias","CPTS11 pagará rendimentos para seus cotistas","CPTS11, CPTS11, Fundos Imobiliários (FIIs)","O FII CPTS11 anunciou o pagamento de rendimentos em fevereiro. Clique aqui para saber os detalhes sobre os dividendos do CPTS11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-cpts11-fevereiro-cpf/","https://files.sunoresearch.com.br/n/uploads/2021/06/9d9dd767-buildings-1842205_1920.jpg","2024-02-15 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"CPTS11","Suno Notícias","CPTS11 pagará R$ 0,08 por cota; veja detalhes","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","O FII CPTS11 anunciou o pagamento de rendimentos em setembro. Clique aqui para saber os detalhes sobre os dividendos do CPTS11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-cpts11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/07/c22ab583-architecture-22039_1920.jpg","2024-09-18 00:00:00","2024-09-19 00:00:00","2024-09-19 00:00:00"
"CPTS11","Suno Notícias","CPTS11, MCCI11: Veja quais FIIs pagar√£o dividendos nesta quarta","dividendos, dividendos, Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobili√°rios v√£o pagar dividendos, como √© o caso do CPTS11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/cpts11-mcci11-vgip11-fundos-imobiliarios-fiis-dividendos/","https://files.sunoresearch.com.br/n/uploads/2021/01/41307798-city-2720913_1280.jpg","2023-01-18 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"CPTS11","Suno Notícias","Cotistas do CPTS11 e de mais sete FIIs recebem proventos hoje (17)","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do CPTS11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/fiis-hoje-17022023-cpts11-proventos/","https://files.sunoresearch.com.br/n/uploads/2021/04/77623bd0-buildings-690868_1280.jpg","2023-02-17 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"CPTS11","Suno Notícias","CPTS11 anuncia proventos de R$ 0,08 aos cotistas","CPTS11, CPTS11, Fundos Imobiliários (FIIs)","O FII CPTS11 anunciou o pagamento de rendimentos em agosto. Clique aqui para saber os detalhes sobre os dividendos do CPTS11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-cpts11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2023/06/fundos-imobiliarios-fiis-dividendos.jpg","2024-08-16 00:00:00","2024-08-17 00:00:00","2024-08-17 00:00:00"
"CPTS11","Suno Notícias","FII CPTS11 pagará R$ 0,08 para seus cotistas","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","O FII CPTS11 anunciou o pagamento de rendimentos em maio. Clique aqui para saber os detalhes sobre os dividendos do CPTS11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-cpts11-maio-cpf/","https://files.sunoresearch.com.br/n/uploads/2021/05/8651c14c-city-863692_1280.jpg","2024-05-14 00:00:00","2024-05-26 00:00:00","2024-05-26 00:00:00"
"CPTS11","Suno Notícias","CPTS11 amplia dividendos em 5,19%; IFIX volta a subir","Fundos Imobiliários (FIIs), CPTS11, dividendos, Fundos Imobiliários (FIIs), IIF","O CPTS11 anunciou aumento nos dividendos em relação ao valor distribuído no mês passado; IFIX subiu 0,07%.","https://www.suno.com.br/noticias/ifix-fechamento-120824/","https://files.sunoresearch.com.br/n/uploads/2024/08/FIIs-captacao-emissoes-9.jpg","2024-08-16 00:00:00","2024-08-16 00:00:00","2024-08-16 00:00:00"
"CPTS11","Suno Notícias","Dividendos hoje: FIIs pagam rendimentos nesta quarta (18)","Fundos Imobiliários (FIIs), dividendos, Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do CPTS11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-cpts11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/09/iStock-1414797353.jpg","2024-09-23 00:00:00","2024-09-24 00:00:00","2024-09-24 00:00:00"
